,BALANCE,PURCHASES,CASH_ADVANCE,CREDIT_LIMIT,PAYMENTS
4782,1124.582725,0.0,219.93384300000002,1200.0,446.25146399999994
4783,110.40938700000001,992.88,0.0,4500.0,791.103098
4784,4929.758948,4939.1,2365.8434899999997,6000.0,3952.187547
4785,687.3781389999999,74.42,0.0,700.0,353.25028100000003
4786,7.167028,99.0,0.0,6000.0,196.55670600000002
4787,49.433937,387.0,0.0,3000.0,335.472854
4788,1427.949491,0.0,617.736537,1800.0,2163.8739579999997
4789,17.141376,182.1,113.918826,6000.0,255.074373
4790,2285.6553940000003,3648.73,2034.6640949999999,7000.0,586.67656
4791,341.149186,48.78,0.0,500.0,256.73195499999997
4792,91.705554,1468.1,0.0,3000.0,1502.962138
4793,2032.338405,158.24,2508.932178,2500.0,625.314406
4794,4.12565,25.69,0.0,4500.0,163.35253799999998
4795,709.473364,548.85,153.665694,1200.0,381.15677
4796,8048.03442,0.0,6163.107978,12000.0,2165.2529870000003
4797,2755.306896,2754.49,3193.924548,13000.0,4843.691022999999
4798,348.64698500000003,230.0,1099.152158,1200.0,443.36407599999995
4799,472.663708,310.44,0.0,4000.0,2493.243567
4801,120.65801499999999,349.12,0.0,2700.0,383.414493
4802,105.385636,1536.31,0.0,3000.0,1639.344093
4803,2843.942194,0.0,266.975744,3000.0,869.193769
4804,28.315171000000003,225.02,0.0,10000.0,315.24624900000003
4805,949.530268,45.65,47.786053,1000.0,303.450157
4806,34.706824,242.9,0.0,1500.0,85.29089499999999
4807,3596.7495719999997,0.0,1172.638871,6000.0,1499.4013439999999
4808,49.920897,400.19,0.0,8500.0,363.703322
4809,120.945829,33.38,0.0,1000.0,514.002301
4810,1118.479084,325.95,0.0,2400.0,290.888289
4811,216.184011,0.0,948.3807439999999,1200.0,243.64342000000002
4812,3997.5726590000004,0.0,3516.5482,4500.0,1456.274689
4813,1906.703614,780.0,0.0,3000.0,1338.3034710000002
4814,1747.359784,0.0,413.38083,1800.0,700.732344
4815,2363.6154920000004,1441.32,0.0,6000.0,1055.392983
4816,1247.196735,243.0,0.0,1200.0,529.0914769999999
4817,336.640397,589.59,0.0,5000.0,839.728514
4818,135.493002,0.0,499.794103,1200.0,1844.110066
4819,957.9805880000001,424.76,0.0,5000.0,504.56116
4820,965.2366789999999,2786.08,0.0,4500.0,1399.589495
4821,260.409355,545.34,0.0,1500.0,384.809868
4822,2772.790822,337.98,198.185224,3000.0,1043.3963529999999
4823,1305.266304,1078.89,2081.15215,5000.0,164.080259
4824,1153.3359380000002,886.56,0.0,1000.0,724.171914
4825,633.388444,830.45,0.0,6000.0,497.2634019999999
4826,5830.700298,4079.01,0.0,11500.0,2038.2018690000002
4827,4931.40051,540.0,527.008867,11500.0,1174.8065199999999
4828,344.53244700000005,3603.0,0.0,6000.0,2912.826118
4829,743.52397,962.78,360.15497200000004,1000.0,402.895757
4830,1161.901683,10903.22,0.0,12000.0,10799.000740000001
4831,10.451064,405.93,0.0,6500.0,831.748202
4832,256.028048,627.42,0.0,2500.0,288.225797
4833,1109.172807,190.0,1496.441591,1500.0,795.189855
4834,15.307062,71.52,0.0,1500.0,55.180487
4835,1056.954525,0.0,744.2213429999999,2500.0,498.592426
4836,4797.567431,0.0,4824.425698,5000.0,5965.070573
4837,42.363094,0.0,260.723304,1200.0,440.93937900000003
4838,608.422266,0.0,2338.86519,4000.0,600.277524
4839,7.950803,92.2,0.0,3000.0,152.592178
4840,927.9835429999999,1321.52,0.0,4500.0,527.949934
4841,821.9331129999999,987.26,0.0,6500.0,1605.098906
4842,46.773238,2166.56,0.0,3000.0,1969.3080690000002
4843,42.755705999999996,350.94,0.0,5000.0,1191.823088
4844,95.731707,632.3,0.0,2000.0,606.576346
4845,889.767658,2997.02,0.0,7000.0,2199.48968
4846,1456.399956,0.0,4116.968065,2500.0,2793.487295
4847,72.37297099999999,456.7,0.0,1200.0,312.28778700000004
4848,405.052353,515.14,0.0,4500.0,281.491353
4849,855.811816,1960.18,271.838738,3000.0,2043.814652
4850,1074.2584869999998,11.35,0.0,1200.0,421.348577
4851,3024.642476,0.0,2381.716886,8000.0,578.458133
4852,597.410794,344.75,1347.900815,2500.0,2026.647785
4853,43.20377,308.22,0.0,2000.0,331.111373
4854,79.517489,335.38,0.0,3000.0,413.920617
4855,35.16925,272.34,0.0,1500.0,386.322209
4856,5177.774511,1562.74,1443.2006689999998,9000.0,3770.423728
4857,80.298186,1090.0,0.0,4500.0,1015.891727
4858,1202.204204,435.04,0.0,1200.0,686.958695
4859,31.161679,300.0,0.0,11500.0,619.1799570000001
4860,176.16276200000001,1814.64,0.0,4000.0,1847.959268
4861,703.4076759999999,637.84,0.0,4500.0,888.272466
4862,445.92110099999996,1580.56,2703.4080559999998,2500.0,3992.8893
4863,3083.784255,0.0,737.6528490000001,5500.0,1033.581612
4864,31.111548,110.0,0.0,8000.0,228.19209500000002
4865,503.73278600000003,1730.3,0.0,2500.0,2293.371099
4866,176.837859,108.39,0.0,1500.0,56.561603000000005
4867,94.537529,1399.55,0.0,7500.0,471.663042
4868,661.940291,755.14,0.0,6500.0,2284.482833
4869,8.799432000000001,1591.48,0.0,2000.0,1496.045221
4870,3106.4182149999997,0.0,2139.745589,10000.0,11508.41333
4871,827.393597,693.89,0.0,1500.0,1954.5909550000001
4873,4361.9641759999995,0.0,288.451529,4500.0,1041.187421
4874,73.10055,78.09,0.0,4000.0,93.718849
4875,7.0474820000000005,321.07,0.0,3000.0,285.78525299999995
4876,353.895121,2073.54,175.82671100000002,700.0,1633.858307
4877,5911.506531,0.0,7098.892954000001,8000.0,1156.310659
4878,8.523984,130.32,0.0,1500.0,64.34569
4879,3096.8316839999998,4492.85,0.0,10000.0,3853.65899
4880,2468.5061769999998,0.0,648.808629,2500.0,601.740186
4881,1341.000157,1355.77,929.959753,4000.0,553.207757
4882,169.343874,1553.8,0.0,16500.0,1921.042991
4883,18.112481,206.69,0.0,2000.0,259.02173700000003
4884,287.49327900000003,1709.0,0.0,2283.333333,5120.550705
4885,38.013028000000006,469.62,0.0,4000.0,744.8548440000001
4886,8.570991000000001,149.55,0.0,5000.0,447.37711900000005
4887,7.20735,152.02,0.0,1000.0,219.44591499999999
4888,15.667283,147.48,0.0,3000.0,137.10560800000002
4889,955.1590369999999,440.57,0.0,1000.0,684.0901309999999
4890,827.2550669999999,281.97,0.0,1000.0,298.80863700000003
4891,2472.017517,2317.89,0.0,5500.0,647.118596
4892,22.322215,448.0,0.0,3000.0,1262.320878
4893,1764.0831640000001,329.47,58.536178,1800.0,789.269658
4894,23.651198,250.0,0.0,1200.0,475.34762300000006
4895,1886.8112820000001,146.73,3249.377014,3000.0,2817.269516
4896,232.14034500000002,552.66,76.63331600000001,500.0,1123.972876
4897,17.092052,1160.0,0.0,7000.0,1587.607855
4898,4746.953711,0.0,939.38774,11000.0,1257.708437
4899,30.969957,319.67,0.0,7500.0,103.19810799999999
4900,201.463595,2148.34,0.0,5000.0,1951.5219780000002
4901,322.411152,1506.92,0.0,2500.0,1567.278435
4902,1129.185643,0.0,1385.126221,1500.0,1275.071841
4903,99.643727,677.68,0.0,3000.0,809.678399
4904,651.394216,2529.64,0.0,7500.0,2334.3148109999997
4905,1409.256223,4569.65,3883.517967,30000.0,5772.813158
4906,194.92700000000002,2061.48,0.0,8500.0,1937.914753
4907,6758.987905,198.96,7019.083751,11000.0,2337.875284
4908,2332.496766,0.0,1848.691278,9700.0,803.519921
4909,1860.4696010000002,0.0,303.822585,4000.0,560.883507
4910,920.5299259999999,462.33,1065.754951,1200.0,514.8395419999999
4911,3347.700395,5967.42,0.0,11500.0,3012.483841
4912,947.7085099999999,483.4,1288.83283,2000.0,394.907752
4913,574.032791,1606.51,0.0,1000.0,1844.561564
4914,3067.274152,0.0,591.2461139999999,3500.0,692.1368679999999
4915,768.881695,408.59,0.0,2500.0,2095.952073
4916,1190.8844279999998,0.0,1817.843113,2000.0,290.690807
4917,1710.119356,1697.15,0.0,7500.0,1161.146904
4918,229.878735,0.0,928.309409,3000.0,101.7826
4919,4766.360515,2894.04,1386.851165,20000.0,1302.79339
4920,3007.6648609999997,534.26,0.0,16000.0,3007.94197
4921,1871.597836,3220.25,2367.006699,5500.0,448.564207
4922,1455.745146,266.0,168.514165,1500.0,284.96648500000003
4923,1986.5583170000002,0.0,872.861808,6500.0,653.211583
4924,36.174755,315.0,0.0,1000.0,294.181491
4925,129.836526,1433.99,0.0,4000.0,1363.1342029999998
4926,206.97808899999998,0.0,500.665069,3000.0,936.8568449999999
4927,1192.594159,1324.82,914.684674,6000.0,610.477936
4928,50.564485999999995,84.0,259.10541800000004,2000.0,474.05408099999994
4929,62.104602,377.62,0.0,2500.0,548.900318
4930,56.945201000000004,328.1,0.0,6500.0,437.845434
4931,8.421315,60.0,0.0,6000.0,250.155585
4932,15.810927,246.29,0.0,500.0,149.886496
4933,44.613002,281.7,0.0,7500.0,401.455848
4934,2342.724406,0.0,4697.170219,8000.0,6049.9902170000005
4935,3164.714813,839.65,96.76435699999999,4000.0,740.325412
4936,2068.865586,0.0,1285.834671,2500.0,607.215424
4937,0.0,265.76,0.0,1500.0,288.14115699999996
4938,14.891907999999999,59.8,0.0,500.0,98.211239
4939,1367.301373,231.41,0.0,2500.0,107.24240800000001
4940,299.82542,480.0,416.566286,1000.0,113.97063899999999
4942,1176.088299,0.0,1106.3605929999999,1200.0,27.832777
4943,1164.125671,0.0,3087.0047010000003,3500.0,244.853194
4944,25.499945,62.53,0.0,1700.0,1637.518241
4945,3646.30636,594.88,3281.891728,9000.0,732.79341
4946,164.583178,1489.28,0.0,3500.0,1858.087268
4947,2980.6289420000003,1352.52,0.0,10000.0,782.875155
4948,3350.186138,0.0,2887.013513,4500.0,1161.817205
4949,1101.8547,0.0,38.930597,2100.0,292.271318
4950,468.294595,4164.14,0.0,4000.0,3958.9261619999997
4951,63.928065000000004,183.6,0.0,1500.0,141.05589799999998
4952,906.613422,0.0,2222.7682019999997,3000.0,1450.04403
4953,798.693995,0.0,1865.808018,3000.0,180.865117
4954,3.750633,159.6,879.373487,4500.0,966.963956
4955,1281.8426650000001,0.0,371.667107,1500.0,576.243687
4956,863.1303869999999,37.3,0.0,1000.0,164.343581
4957,50.302615,0.0,575.797773,500.0,511.341658
4958,33.817964,232.45,0.0,1800.0,243.40712799999997
4959,559.917793,4760.11,19.930336999999998,4000.0,3632.7197229999997
4960,2671.979402,1469.66,2150.272488,3000.0,4047.049777
4961,814.781581,832.7,757.3750980000001,4000.0,265.237605
4962,1184.434511,99.8,3445.51955,3000.0,3497.925485
4963,3.198999,45.87,0.0,3000.0,89.700598
4964,33.267171000000005,341.45,0.0,5000.0,361.47312
4965,261.46252799999996,2893.57,0.0,10000.0,2567.609796
4966,2659.4118789999998,177.62,1831.1154960000001,4000.0,577.131439
4967,8.077527,125.0,0.0,1500.0,155.94085800000002
4968,115.93793600000001,0.0,1529.395551,1800.0,109.424145
4969,69.37782,588.02,0.0,7000.0,1596.674994
4970,61.588389,250.0,0.0,1000.0,282.556704
4971,2.081357,26.49,0.0,7500.0,78.573329
4972,3092.189629,60.82,2361.473149,3500.0,856.196277
4973,564.325877,0.0,36.998782,600.0,239.84705099999996
4975,2067.148279,792.68,446.493825,3500.0,697.3323230000001
4976,966.732798,1093.0,247.19964199999998,7500.0,1226.547045
4977,4099.755913,0.0,4933.666708,12000.0,3005.016513
4978,1507.0019949999999,209.1,0.0,1800.0,443.628394
4979,2220.864979,2884.42,0.0,4500.0,1355.527973
4980,92.325796,371.16,0.0,2000.0,205.804949
4981,3583.515054,5683.71,0.0,3000.0,4752.379612
4982,3343.299372,790.8,5001.962631,5000.0,1325.639966
4983,2133.901379,303.03,0.0,3000.0,1512.770602
4984,217.993205,2435.21,0.0,7500.0,2024.0099739999998
4985,50.803778,0.0,892.9414220000001,1500.0,1272.269385
4986,319.037744,1262.28,0.0,10500.0,1350.541585
4987,100.208311,0.0,182.14396599999998,3000.0,175.911508
4988,7.168805,88.04,0.0,1500.0,553.411253
4989,1747.876077,0.0,2774.385866,3000.0,495.39833799999997
4990,519.444307,525.0,0.0,1000.0,1500.4566869999999
4991,4320.267209000001,117.23,2746.430467,8000.0,1200.321938
4992,2811.486863,692.52,637.084199,3000.0,1848.5376829999998
4993,125.79383600000001,630.0,0.0,1000.0,373.89196499999997
4994,3798.323722,0.0,182.513182,4000.0,916.3843019999999
4995,4274.488095000001,0.0,12527.49129,10500.0,9836.835643999999
4996,900.557796,1865.55,583.31815,3000.0,676.956491
4997,858.857651,1013.61,0.0,2500.0,739.761292
4998,6537.8522060000005,2598.51,0.0,16000.0,2209.410409
4999,1793.9705960000001,1004.9,0.0,2500.0,2697.139893
5001,1893.7048510000002,4124.81,0.0,6500.0,3235.222635
5002,7.5083899999999995,95.0,0.0,4000.0,547.880399
5003,1180.178744,233.35,0.0,14000.0,599.388563
5004,3232.1012170000004,495.0,4815.406969,5500.0,5434.899642
5005,6963.435383,2951.93,0.0,8000.0,1069.094662
5006,368.330629,1029.29,0.0,6500.0,1393.630631
5008,4.421403,95.59,0.0,4500.0,186.54681599999998
5009,41.049799,413.31,0.0,6000.0,475.939508
5010,3611.316106,2400.71,1815.3137829999998,11500.0,3911.840079
5011,3214.579198,0.0,2322.566457,4000.0,2232.66712
5012,339.183041,139.5,0.0,1200.0,877.494612
5013,477.16584000000006,1342.51,0.0,8500.0,1089.226019
5014,3711.9554869999997,1241.4,0.0,11000.0,848.624102
5015,390.008261,0.0,463.287959,2500.0,250.58848500000002
5016,2251.896834,1331.0,0.0,12500.0,4571.887377
5017,2461.015559,0.0,308.497698,6500.0,8328.730628
5018,9309.635579,9007.67,0.0,15000.0,5528.180381
5019,4355.982388,0.0,305.985578,7500.0,1188.602797
5020,62.99684499999999,779.7,0.0,9000.0,775.601851
5021,22.879526000000002,171.0,0.0,1500.0,152.51735
5022,4719.819043,2143.73,146.547709,12500.0,1031.151095
5023,1241.565972,3637.75,6419.421654,7000.0,8754.779769
5024,49.198038000000004,699.0,0.0,1800.0,69.941439
5025,662.691336,0.0,967.5940199999999,1200.0,107.91646399999999
5026,4587.062247999999,333.28,77.956377,5000.0,1234.8095369999999
5027,169.639713,1970.49,0.0,12000.0,1643.812227
5028,2823.212665,2814.23,0.0,7500.0,1150.6965289999998
5029,2.8802470000000002,250.0,0.0,2000.0,1401.222628
5030,47.193664,132.0,0.0,2500.0,267.057792
5031,597.6285780000001,1430.0,2091.0734199999997,1500.0,4032.106936
5032,2872.7986140000003,27.16,2692.777044,5000.0,507.240956
5033,3350.116932,39.8,3907.706693,8000.0,1809.711855
5034,13.221335,108.84,0.0,1500.0,69.97356500000001
5035,1083.120149,0.0,2426.830138,1200.0,1481.809323
5036,777.616173,0.0,1894.377727,9000.0,2245.3588579999996
5037,122.68401899999999,1267.0,0.0,2500.0,1263.464175
5038,1615.968515,270.0,2592.263468,6000.0,3434.362444
5039,434.099616,4392.05,0.0,6000.0,4076.9144479999995
5040,820.700166,0.0,857.720875,1500.0,1892.507498
5042,1428.1183640000002,119.34,2563.3247690000003,1200.0,2545.222796
5043,1324.038811,1862.96,0.0,4400.0,954.962296
5044,1190.800122,1864.79,0.0,3000.0,1617.8849089999999
5045,2580.1695219999997,0.0,3912.0416560000003,3000.0,1809.7657940000001
5046,371.866448,2825.85,0.0,10000.0,2137.437449
5047,1280.7321869999998,0.0,395.725602,1500.0,397.461163
5048,975.416023,9586.1,0.0,12000.0,8906.373361
5049,122.113869,1105.92,0.0,2500.0,1105.854643
5050,1262.631995,405.0,0.0,7000.0,586.5510780000001
5051,143.55390400000002,1778.76,0.0,7000.0,1303.254323
5052,1037.797184,103.27,475.467016,2500.0,326.649398
5053,1938.576334,333.54,2738.946605,2000.0,867.233681
5054,6257.390415999999,9228.97,0.0,9400.0,2139.2780620000003
5055,14.570032000000001,89.58,0.0,1500.0,71.64174100000001
5056,39.241601,199.56,0.0,3000.0,1558.673423
5057,871.499977,20.0,197.024597,2000.0,278.265172
5058,180.750232,266.64,95.285453,3500.0,1172.975952
5059,4107.157763,279.71,9337.271222,5000.0,8627.985927
5060,58.313733,499.0,0.0,1500.0,526.368079
5061,5665.802895000001,0.0,10507.87257,10500.0,1290.753615
5062,1340.671346,0.0,244.03631800000002,1500.0,514.124193
5063,43.762299,422.24,0.0,3000.0,280.83786000000003
5064,111.449845,1389.94,0.0,1300.0,1356.270465
5065,138.489138,1455.68,0.0,500.0,1330.92776
5066,70.976464,0.0,1880.6593050000001,1000.0,1860.536797
5067,49.378783,542.34,0.0,2700.0,387.944071
5068,4295.964134000001,0.0,4505.063338,7500.0,934.137744
5069,1017.071792,0.0,4310.2211990000005,4500.0,4992.302341
5070,138.459191,327.94,0.0,5000.0,188.683162
5071,289.537597,1216.7,0.0,5000.0,788.58998
5072,74.755978,553.7,0.0,1000.0,467.131192
5073,16.596410000000002,220.48,0.0,5000.0,302.180025
5074,51.004807,431.93,0.0,4000.0,1089.402716
5075,1489.2243720000001,1209.56,0.0,12500.0,6831.656434
5076,57.704840000000004,772.46,0.0,4000.0,770.9166610000001
5077,99.44602900000001,0.0,1045.0665880000001,1200.0,7142.732735
5078,186.054174,2126.81,0.0,7000.0,1998.999896
5079,2948.447663,0.0,1539.285222,3000.0,207.448103
5080,127.895284,1085.16,0.0,1000.0,469.11490499999996
5081,18.014226,130.5,0.0,1500.0,176.874316
5083,1908.569743,0.0,4604.4254009999995,5400.0,2118.553043
5084,437.73536900000005,483.65,0.0,6000.0,1497.949644
5085,1245.9760210000002,0.0,615.715834,1800.0,328.825762
5086,1019.1336460000001,9249.73,0.0,9000.0,8716.674684
5087,1844.889665,1848.24,0.0,3400.0,1239.278015
5088,952.431767,3882.65,2101.9427739999996,3500.0,3823.1410549999996
5089,1848.758853,3588.13,0.0,6700.0,4923.193295
5090,1181.852384,750.78,18.531069,1200.0,1080.501526
5091,382.87064100000003,2972.92,0.0,1200.0,3753.0916079999997
5092,1459.803597,0.0,218.23429199999998,1500.0,436.226459
5093,162.972111,1586.6,110.671623,2500.0,1577.161232
5094,1396.2148109999998,3729.35,536.6584190000001,2500.0,1550.4740140000001
5095,225.28202400000004,545.68,0.0,6500.0,1097.963345
5096,454.552808,0.0,1091.832836,1200.0,163.85665
5097,1785.90226,0.0,129.421992,1800.0,287.777315
5098,535.2915889999999,824.61,0.0,4000.0,314.51274700000005
5099,6.697211,64.69,0.0,10500.0,372.572278
5100,5.377296,69.0,0.0,2000.0,92.031894
5101,4020.130769,79.62,5457.1236579999995,9500.0,7058.832194
5102,1117.33657,0.0,99.31542900000001,1200.0,272.177301
5103,15.848963000000001,150.0,0.0,1600.0,119.468878
5104,900.541751,15.8,0.0,7000.0,1542.583506
5105,2544.378002,1108.54,0.0,3000.0,524.24945
5106,1852.646433,2600.0,3481.132679,6000.0,1362.425769
5108,581.24856,556.83,0.0,1500.0,328.462817
5109,504.40963099999993,338.9,0.0,2500.0,829.6914009999999
5110,142.43045800000002,1488.84,0.0,5000.0,1450.096836
5111,7057.5242370000005,2761.76,2317.636143,7000.0,3083.16422
5112,958.920206,66.7,0.0,1000.0,302.65639500000003
5113,15.257465,238.25,0.0,3000.0,4.841543
5114,0.009684,79.24,0.0,6000.0,688.614293
5115,385.763111,232.93,0.0,2500.0,989.7385320000001
5116,1780.1883559999999,845.67,4137.170984,2500.0,3989.5452950000004
5117,1.8415830000000002,67.5,0.0,2500.0,110.266434
5118,1839.1225329999997,1055.32,3780.152602,6500.0,2842.037627
5119,15.008041,108.95,0.0,1500.0,149.85331499999998
5120,2106.417286,2151.93,0.0,4200.0,2190.962493
5121,2676.263845,0.0,2328.859489,3500.0,636.709165
5122,500.219415,27.05,0.0,1200.0,104.687781
5123,4128.31155,0.0,1674.401635,5000.0,1082.274035
5124,1018.350846,0.0,716.8189269999999,3000.0,263.238508
5125,10.678353999999999,50.0,0.0,3000.0,71.90595
5126,1273.7316349999999,0.0,534.2284530000001,1500.0,755.5206860000001
5127,58.12945,576.0,0.0,1500.0,505.433563
5128,153.637431,1495.41,0.0,4500.0,1345.989788
5129,1667.146414,4343.82,0.0,7500.0,3798.443473
5130,1648.7018380000002,740.7,0.0,2500.0,885.070007
5131,15.330559,144.64,0.0,1000.0,198.970881
5132,5772.2502859999995,255.25,2969.9359600000003,6500.0,1385.482263
5133,73.70493499999999,554.67,0.0,4000.0,578.565706
5134,2933.0687550000002,0.0,7542.177658,10000.0,2201.09767
5135,1421.419262,1669.2,0.0,8500.0,7684.307278
5136,424.938385,4060.58,0.0,7500.0,4308.448155
5137,1033.371763,2361.97,365.689536,3000.0,2097.161809
5139,5861.100691,64.71,9799.529884,9000.0,7371.459398999999
5140,3987.467435,146.53,2665.3557379999997,6000.0,1316.698331
5141,1606.56766,0.0,1173.5304449999999,4500.0,3883.1385189999996
5142,1630.9919929999999,578.9,145.230653,2500.0,574.051951
5143,95.887902,769.0,0.0,4000.0,958.996228
5144,1804.4017059999999,40.0,2392.281584,2500.0,2459.3823820000002
5145,1447.267049,0.0,77.86686800000001,1500.0,315.87129
5146,1268.250294,167.0,1141.77504,1800.0,467.080947
5147,668.291862,248.77,0.0,1500.0,2482.201611
5148,50.853021000000005,428.75,0.0,8000.0,319.919021
5149,241.00176800000003,1888.88,0.0,1000.0,3450.9905350000004
5150,157.763858,211.07,0.0,1400.0,994.915444
5151,724.854858,185.63,321.12726299999997,1300.0,1474.9299460000002
5152,147.527826,0.0,291.423252,1200.0,114.87215
5153,581.916416,5723.9,0.0,7500.0,5666.333186
5154,5292.264382,0.0,3383.299741,8000.0,994.2101869999999
5155,2762.5365309999997,0.0,478.933445,3000.0,652.7590690000001
5156,273.429593,8534.58,0.0,5000.0,7512.513473999999
5158,1451.9935039999998,0.0,1739.9984949999998,2000.0,251.384712
5159,90.017392,1247.39,0.0,5000.0,762.863333
5160,0.9203389999999999,343.4,0.0,3000.0,347.01723
5161,1071.748626,0.0,567.817662,3500.0,513.503781
5162,303.929544,0.0,1120.769857,1200.0,1471.642879
5163,1938.648722,0.0,2548.837078,6000.0,1732.275197
5164,79.432369,799.83,0.0,3000.0,786.407104
5165,670.8850719999999,341.9,294.185703,4000.0,409.29211000000004
5166,1494.69695,0.0,3020.521475,3000.0,582.828406
5167,114.36198799999998,2141.32,0.0,6500.0,3361.5007990000004
5168,2002.429291,3500.03,0.0,6000.0,1619.62737
5169,2135.646123,114.0,0.0,8000.0,577.415935
5170,943.5840410000001,103.0,0.0,1000.0,215.325023
5171,4785.789559000001,0.0,8422.554694,9500.0,687.474829
5172,1436.996287,0.0,73.568388,1500.0,292.52134900000004
5173,5.313086,71.75,0.0,3000.0,112.61746000000001
5174,365.48242,1618.31,0.0,1000.0,1366.668756
5175,322.383609,2903.17,0.0,4000.0,2826.6988530000003
5176,3497.200665,1350.13,1938.0088460000002,4000.0,1882.4374469999998
5177,3720.59375,345.0,2529.3031260000002,4500.0,977.2818779999999
5178,5598.352813,0.0,2698.171001,6000.0,1421.321273
5181,3362.9790479999997,90.0,2093.951054,5000.0,1599.377333
5182,563.459762,420.06,765.914966,1200.0,70.500843
5183,31.980196999999997,300.0,0.0,7500.0,214.796949
5184,1964.369476,0.0,2706.493856,3000.0,636.2244360000001
5185,740.704213,1311.76,0.0,3500.0,5149.432038
5186,991.9491109999999,945.43,0.0,1500.0,1448.269927
5187,37.615084,229.5,0.0,6000.0,229.256141
5188,2266.220776,125.32,434.011893,3000.0,657.1903070000001
5189,262.25861000000003,2269.74,292.97442,3000.0,2239.223522
5190,14.5923,200.4,0.0,4000.0,196.541494
5191,833.541256,0.0,1422.6373609999998,2500.0,180.10440400000002
5193,478.52047300000004,768.96,2604.3906660000002,5000.0,2465.151762
5194,1018.811119,3137.2,0.0,6500.0,4106.558919
5195,2827.367195,678.32,175.567183,3000.0,1223.23593
5196,1529.3187970000001,678.44,36.989391999999995,1500.0,731.943501
5197,2670.123456,3103.57,3780.1013659999994,7500.0,1865.73836
5198,481.96101799999997,967.23,6718.127621,1400.0,9282.027006999999
5199,72.087172,607.36,0.0,5500.0,554.770836
5200,87.887472,1282.73,0.0,3500.0,1347.51278
5201,5194.184491,73.42,1101.178394,9500.0,1465.7474849999999
5202,216.705656,1442.9,0.0,4000.0,1111.898226
5204,5829.92767,0.0,306.064982,6500.0,1438.8952800000002
5205,830.51605,1059.04,0.0,3000.0,182.53903
5206,88.01289799999999,975.0,0.0,2725.0,1930.4371350000001
5207,77.523872,325.0,117.402685,6500.0,408.43764500000003
5208,8073.052656,2588.69,1857.7290489999998,11500.0,2435.285131
5209,72.76697,0.0,952.855308,2500.0,945.465018
5211,1207.768239,0.0,944.3672619999999,1200.0,1106.479425
5212,470.593325,6743.31,0.0,3200.0,4369.008441
5213,1915.675716,855.27,0.0,6200.0,519.0644990000001
5214,1283.81226,166.9,959.0920199999999,1200.0,1363.547891
5215,1322.579742,453.0,0.0,1800.0,616.31303
5216,1753.27998,245.85,468.567126,1800.0,955.297792
5217,1663.492233,3415.39,4152.202096,8500.0,4768.332743999999
5218,528.651164,4978.23,0.0,6000.0,4465.1550130000005
5220,2517.38247,320.0,2357.815693,2500.0,552.8965929999999
5221,1453.608861,4656.79,0.0,11500.0,1158.648328
5222,1002.9354300000001,1056.33,0.0,2200.0,1108.476353
5223,1344.9824449999999,224.54,0.0,1500.0,619.0634660000001
5224,50.366106,507.57,0.0,6000.0,503.25434900000005
5225,3570.596193,150.46,3381.913668,6500.0,1233.301038
5226,4364.016237,2711.9,908.150316,9500.0,2428.395411
5227,1207.320442,359.0,0.0,3000.0,239.70423799999998
5229,1155.338824,5744.03,0.0,6000.0,3684.789911
5230,30.327329,284.34,0.0,1200.0,269.948292
5231,30.692503000000002,205.06,0.0,4500.0,163.982192
5232,805.368458,0.0,1257.626787,1000.0,1515.789235
5233,638.163467,1202.72,716.190021,3000.0,2857.881585
5234,264.869295,940.0,0.0,6000.0,753.034035
5235,576.8903740000001,1081.0,0.0,6000.0,513.64046
5236,27.170790000000004,275.0,0.0,3000.0,299.57275899999996
5237,2292.9527329999996,0.0,523.015459,2500.0,976.79165
5238,3830.603522,1257.16,2929.077889,7500.0,887.0370839999999
5239,690.625555,666.6,0.0,6000.0,1130.376548
5240,566.4771360000001,5370.39,0.0,5700.0,4124.004704
5241,1158.01315,170.0,299.89919,1200.0,525.816276
5242,145.32024099999998,530.81,0.0,5500.0,143.114001
5243,3619.986054,0.0,1483.6368,13000.0,942.8125689999999
5244,118.94198200000001,1250.0,0.0,3000.0,1130.438324
5245,1793.954788,0.0,93.199729,2500.0,508.613001
5246,186.020599,269.85,1115.885225,2000.0,174.55618700000002
5247,1414.4723199999999,331.52,57.691122,7500.0,3321.0205149999997
5248,385.841997,24.63,0.0,4500.0,1349.938041
5249,306.53975299999996,2684.5,0.0,6000.0,2855.1535280000003
5250,12.132712,244.18,0.0,2500.0,231.239325
5251,330.068448,2441.21,0.0,1500.0,2816.104753
5252,1121.018433,0.0,410.041428,1500.0,858.2487689999999
5253,133.957441,128.5,357.492328,1500.0,507.934017
5254,1057.699883,229.74,768.99315,1500.0,307.755667
5255,7907.725211,1685.19,8253.390661,18500.0,19841.25737
5256,61.159113,981.49,0.0,7000.0,873.2411460000001
5257,1191.749595,0.0,1242.647518,2500.0,387.341388
5258,15.577506,143.76,0.0,1000.0,124.753548
5259,2.641101,9.68,0.0,8000.0,72.28249699999999
5260,4060.710208,22500.0,0.0,23000.0,8760.860264
5261,909.846336,590.0,1557.373205,2500.0,750.556869
5262,894.3578570000001,1164.0,0.0,2000.0,907.6037230000001
5263,801.7037339999999,387.77,0.0,2500.0,1480.676383
5264,267.253822,2326.71,457.383814,16000.0,2803.060431
5265,291.598301,0.0,1118.3611039999998,3000.0,1174.0050939999999
